text_id,text_type,sent_count,word_count,avg_sent_length,noun_ratio,verb_ratio,adj_ratio,max_consecutive_nouns,consecutive_nouns_groups,three_plus_consecutive_nouns,max_syntactic_depth,flesch_kincaid_grade,participles_count,gerunds_count,passive_constructions,modal_constructions,pointer_words,bureaucratic_phrases,complex_sentences,complex_sentences_ratio,avg_clause_length
615,original,14,142,10.142857142857142,37.32394366197183,9.15492957746479,15.492957746478872,4,39,3,6,7.819456740442657,3,0,1,4,1,2,1,0.07142857142857142,6.894736842105263
615,paraphrased,15,138,9.2,39.85507246376812,10.869565217391305,11.594202898550725,4,36,3,6,5.688260869565216,2,0,2,2,0,1,1,0.06666666666666667,6.1
616,original,13,87,6.6923076923076925,40.229885057471265,19.54022988505747,6.896551724137931,4,22,4,6,10.059602122015917,6,0,2,3,1,1,1,0.07692307692307693,4.722222222222222
616,paraphrased,19,178,9.368421052631579,32.02247191011236,16.292134831460675,8.98876404494382,4,38,4,6,8.72567120047309,11,1,0,2,4,0,1,0.05263157894736842,5.7407407407407405
617,original,19,116,6.105263157894737,39.6551724137931,14.655172413793101,6.0344827586206895,3,37,1,6,8.39021778584392,3,0,4,2,1,1,1,0.05263157894736842,6.105263157894737
617,paraphrased,15,124,8.266666666666667,33.87096774193548,18.548387096774192,5.64516129032258,3,34,1,6,8.4594623655914,6,1,5,3,2,0,1,0.06666666666666667,6.9411764705882355
618,original,10,156,15.6,37.17948717948718,14.743589743589745,7.6923076923076925,3,44,3,8,14.44846153846154,3,0,7,3,0,1,1,0.1,6.416666666666667
618,paraphrased,11,145,13.181818181818182,33.10344827586207,15.172413793103448,8.96551724137931,3,38,2,6,12.89884012539185,1,0,6,4,0,0,1,0.09090909090909091,6.173913043478261
619,original,15,140,9.333333333333334,38.57142857142858,17.857142857142858,7.142857142857142,3,41,2,8,10.196666666666669,4,0,2,5,4,0,1,0.06666666666666667,5.384615384615385
619,paraphrased,23,159,6.913043478260869,37.735849056603776,17.61006289308176,5.660377358490567,2,51,0,6,7.043880229696473,4,0,4,4,4,0,1,0.043478260869565216,4.323529411764706
620,original,14,174,12.428571428571429,46.55172413793103,20.114942528735632,9.195402298850574,3,58,4,9,15.1484236453202,10,1,13,2,0,1,1,0.07142857142857142,7.909090909090909
620,paraphrased,13,153,11.76923076923077,45.751633986928105,17.647058823529413,7.8431372549019605,4,49,4,9,12.31030165912519,3,0,3,3,0,0,1,0.07692307692307693,8.166666666666666
621,original,21,236,11.238095238095237,36.86440677966102,14.83050847457627,7.203389830508475,4,67,3,9,9.925657788539144,10,1,8,4,2,5,1,0.047619047619047616,8.172413793103448
621,paraphrased,18,202,11.222222222222221,42.07920792079208,13.366336633663368,5.9405940594059405,2,67,0,7,7.5696259625962625,4,1,7,3,0,0,1,0.05555555555555555,7.035714285714286
622,original,12,164,13.666666666666666,35.97560975609756,10.975609756097562,6.707317073170732,4,41,3,6,10.450650406504064,3,0,3,5,2,1,1,0.08333333333333333,10.25
622,paraphrased,14,170,12.142857142857142,36.470588235294116,11.176470588235295,8.235294117647058,3,46,1,6,10.048487394957984,2,0,4,5,1,1,1,0.07142857142857142,8.842105263157896
623,original,15,192,12.8,39.0625,13.020833333333334,2.083333333333333,3,50,2,7,9.31625,3,0,1,2,1,1,1,0.06666666666666667,8.0
623,paraphrased,15,213,14.2,39.436619718309856,15.492957746478872,1.8779342723004695,3,57,3,7,7.521267605633806,3,1,2,1,0,0,1,0.06666666666666667,7.25
624,original,9,139,15.444444444444445,45.32374100719424,5.0359712230215825,13.66906474820144,5,41,3,8,15.217114308553157,2,0,1,1,2,3,1,0.1111111111111111,9.785714285714286
624,paraphrased,13,127,9.76923076923077,30.708661417322837,12.598425196850393,11.023622047244094,2,29,0,8,8.409576014536643,0,0,3,4,0,0,1,0.07692307692307693,4.72
625,original,11,111,10.090909090909092,37.83783783783784,7.207207207207207,12.612612612612612,3,35,2,7,7.1635626535626535,3,0,4,2,1,1,1,0.09090909090909091,7.466666666666667
625,paraphrased,23,165,7.173913043478261,30.303030303030305,12.121212121212121,10.303030303030303,3,43,1,6,3.8805928853754956,1,1,2,3,0,0,1,0.043478260869565216,6.115384615384615
626,original,11,157,14.272727272727273,36.94267515923567,17.197452229299362,11.464968152866243,4,49,1,7,17.4954082223509,8,0,9,1,1,0,1,0.09090909090909091,11.214285714285714
626,paraphrased,33,192,5.818181818181818,30.208333333333332,14.583333333333334,8.854166666666668,3,46,1,5,8.231590909090912,6,3,3,2,0,0,1,0.030303030303030304,5.027777777777778
627,original,13,107,8.23076923076923,36.44859813084112,25.233644859813083,3.7383177570093453,4,29,3,6,7.994543493889285,2,1,0,0,1,1,1,0.07692307692307693,5.304347826086956
627,paraphrased,9,96,10.666666666666666,33.33333333333333,21.875,3.125,2,28,0,7,7.505833333333335,2,0,1,0,0,0,1,0.1111111111111111,5.933333333333334
628,original,11,168,15.272727272727273,44.047619047619044,7.738095238095238,8.333333333333332,3,54,1,7,11.596363636363638,5,0,0,4,0,1,1,0.09090909090909091,8.944444444444445
628,paraphrased,11,185,16.818181818181817,40.0,9.18918918918919,7.027027027027027,3,56,2,9,11.344496314496315,7,0,1,0,2,0,1,0.09090909090909091,8.047619047619047
629,original,10,164,16.4,32.31707317073171,12.804878048780488,11.585365853658537,4,35,2,7,10.229512195121952,5,2,5,1,2,1,1,0.1,7.809523809523809
629,paraphrased,12,138,11.5,31.88405797101449,13.043478260869565,10.869565217391305,2,35,0,8,7.4469565217391285,5,0,2,1,0,0,1,0.08333333333333333,6.142857142857143
630,original,11,106,9.636363636363637,30.18867924528302,16.9811320754717,7.547169811320755,2,27,0,7,8.96025728987993,4,0,6,3,2,2,1,0.09090909090909091,5.944444444444445
630,paraphrased,16,105,6.5625,27.61904761904762,20.0,8.571428571428571,2,24,0,6,6.331250000000001,2,0,7,8,0,0,1,0.0625,4.0
631,original,16,231,14.4375,45.45454545454545,12.121212121212121,7.35930735930736,3,83,4,8,10.35602272727273,5,1,5,8,2,2,1,0.0625,10.130434782608695
631,paraphrased,20,240,12.0,42.083333333333336,13.333333333333334,6.25,3,82,1,7,7.840000000000003,5,1,5,4,1,1,1,0.05,8.142857142857142
632,original,13,83,6.384615384615385,39.75903614457831,12.048192771084338,9.63855421686747,4,23,2,7,9.2601390176089,5,0,0,2,0,1,1,0.07692307692307693,5.1875
632,paraphrased,10,112,11.2,35.714285714285715,8.035714285714286,15.178571428571427,3,31,2,5,9.510000000000002,1,0,3,3,0,1,1,0.1,10.3
633,original,14,179,12.785714285714286,40.78212290502793,15.083798882681565,8.379888268156424,3,60,1,9,11.216264964086193,4,0,4,10,2,1,1,0.07142857142857142,7.826086956521739
633,paraphrased,15,184,12.266666666666667,32.065217391304344,17.934782608695652,8.152173913043478,2,49,0,11,11.680289855072463,4,0,2,13,0,0,1,0.06666666666666667,6.172413793103448
634,original,12,166,13.833333333333334,22.89156626506024,9.036144578313253,9.036144578313253,4,30,2,6,7.92425702811245,4,0,4,10,3,0,1,0.08333333333333333,9.0
634,paraphrased,13,157,12.076923076923077,27.388535031847134,12.101910828025478,3.821656050955414,3,32,4,6,5.429353258206763,0,0,5,4,2,0,1,0.07692307692307693,7.526315789473684
635,original,12,142,11.833333333333334,34.50704225352113,10.56338028169014,14.788732394366196,3,42,1,8,14.698497652582162,6,0,2,0,0,2,1,0.08333333333333333,6.173913043478261
635,paraphrased,20,154,7.7,29.22077922077922,12.337662337662337,11.03896103896104,3,39,1,7,9.532727272727275,6,0,3,1,0,1,1,0.05,4.5
636,original,15,73,4.866666666666666,41.0958904109589,19.17808219178082,9.58904109589041,5,19,2,7,9.396757990867581,5,0,3,1,4,1,1,0.06666666666666667,4.5625
636,paraphrased,15,111,7.4,37.83783783783784,20.72072072072072,9.00900900900901,3,31,3,7,7.937027027027025,8,0,1,1,3,1,1,0.06666666666666667,6.5625
637,original,12,170,14.166666666666666,37.05882352941177,10.588235294117647,13.529411764705882,4,51,1,9,12.048627450980394,10,0,5,7,1,5,1,0.08333333333333333,7.818181818181818
637,paraphrased,1,121,121.0,33.057851239669425,5.785123966942149,13.223140495867769,2,32,0,9,61.015785123966936,2,0,0,1,0,0,1,1.0,33.333333333333336
638,original,9,109,12.11111111111111,51.37614678899083,10.091743119266056,7.339449541284404,4,33,7,6,10.348124362895003,2,0,2,4,1,1,1,0.1111111111111111,7.846153846153846
638,paraphrased,13,120,9.23076923076923,40.833333333333336,11.666666666666666,5.0,3,34,4,5,5.615384615384617,2,0,1,2,0,1,1,0.07692307692307693,5.631578947368421
639,original,16,180,11.25,42.22222222222222,17.22222222222222,11.11111111111111,3,52,7,10,12.715000000000003,5,0,7,5,9,2,1,0.0625,7.913043478260869
639,paraphrased,24,207,8.625,44.44444444444444,10.628019323671497,8.212560386473431,3,63,6,5,10.067427536231886,5,0,3,1,6,0,1,0.041666666666666664,6.7
640,original,9,94,10.444444444444445,32.97872340425532,12.76595744680851,4.25531914893617,3,24,2,6,8.219456264775413,4,0,4,7,1,1,1,0.1111111111111111,6.571428571428571
640,paraphrased,10,99,9.9,24.242424242424242,16.161616161616163,3.0303030303030303,2,23,0,7,6.329696969696972,2,0,3,3,0,0,1,0.1,6.1875
641,original,23,184,8.0,28.26086956521739,14.673913043478262,10.869565217391305,2,46,0,7,9.592608695652174,4,2,4,6,3,1,1,0.043478260869565216,5.575757575757576
641,paraphrased,23,191,8.304347826086957,28.272251308900525,14.136125654450263,8.37696335078534,3,46,1,7,6.461650352834052,2,0,2,1,3,0,1,0.043478260869565216,4.777777777777778
642,original,14,209,14.928571428571429,35.88516746411483,13.875598086124402,9.090909090909092,2,65,0,7,10.965194805194809,4,1,5,6,0,3,1,0.07142857142857142,7.428571428571429
642,paraphrased,12,188,15.666666666666666,32.97872340425532,14.893617021276595,10.638297872340425,2,55,0,8,10.830567375886524,4,0,4,2,0,2,1,0.08333333333333333,7.666666666666667
643,original,14,135,9.642857142857142,42.96296296296296,20.0,8.148148148148149,3,46,1,5,12.315873015873013,4,0,3,3,1,1,1,0.07142857142857142,5.625
643,paraphrased,13,126,9.692307692307692,47.61904761904761,17.46031746031746,3.968253968253968,3,46,1,5,12.456153846153846,3,0,1,3,0,0,1,0.07692307692307693,5.7272727272727275
644,original,12,142,11.833333333333334,42.25352112676056,14.084507042253522,11.971830985915492,4,41,3,5,14.343568075117375,8,2,2,1,6,2,1,0.08333333333333333,5.8
644,paraphrased,14,167,11.928571428571429,38.32335329341318,13.17365269461078,11.377245508982035,3,47,5,8,11.449734816082124,5,1,2,2,4,1,1,0.07142857142857142,6.384615384615385
645,original,18,179,9.944444444444445,33.5195530726257,12.290502793296088,10.614525139664805,3,50,1,7,8.012389819987586,3,2,1,1,1,1,1,0.05555555555555555,6.172413793103448
645,paraphrased,17,141,8.294117647058824,35.46099290780142,14.893617021276595,14.893617021276595,3,39,3,6,8.39535669586984,1,5,1,1,1,1,1,0.058823529411764705,6.285714285714286
646,original,14,250,17.857142857142858,37.6,17.599999999999998,13.600000000000001,3,76,1,12,18.00097142857143,7,1,7,9,0,6,1,0.07142857142857142,9.576923076923077
646,paraphrased,26,211,8.115384615384615,36.96682464454976,18.48341232227488,9.95260663507109,3,64,2,6,12.115085672621216,6,1,5,3,0,3,1,0.038461538461538464,5.315789473684211
647,original,13,117,9.0,42.73504273504273,16.23931623931624,9.401709401709402,4,34,5,6,12.458717948717947,4,0,1,1,1,0,1,0.07692307692307693,5.571428571428571
647,paraphrased,6,95,15.833333333333334,38.94736842105263,12.631578947368421,7.368421052631578,2,30,0,7,11.5140350877193,1,0,2,1,0,0,1,0.16666666666666666,8.7
648,original,13,155,11.923076923076923,41.29032258064516,18.064516129032256,6.451612903225806,3,46,5,6,14.162506203473942,1,0,3,1,2,2,1,0.07692307692307693,7.428571428571429
648,paraphrased,28,181,6.464285714285714,35.91160220994475,22.099447513812155,3.867403314917127,4,51,2,6,8.990209155485402,3,0,5,1,1,0,1,0.03571428571428571,4.0
649,original,10,112,11.2,41.964285714285715,16.071428571428573,8.928571428571429,3,35,3,7,12.285,3,0,3,2,0,2,1,0.1,10.181818181818182
649,paraphrased,14,127,9.071428571428571,40.15748031496063,14.960629921259844,5.511811023622047,3,42,1,5,6.010281214848142,2,0,2,0,0,0,1,0.07142857142857142,7.1875
650,original,12,126,10.5,46.03174603174603,12.698412698412698,18.253968253968253,3,41,3,8,14.059999999999999,2,0,2,6,0,5,1,0.08333333333333333,5.7272727272727275
650,paraphrased,22,148,6.7272727272727275,32.432432432432435,12.162162162162163,14.864864864864865,3,38,2,7,6.730393120393121,2,0,1,6,0,1,1,0.045454545454545456,4.129032258064516
651,original,12,98,8.166666666666666,41.83673469387755,8.16326530612245,3.061224489795918,5,23,4,11,5.207619047619048,4,0,0,0,11,1,1,0.08333333333333333,5.722222222222222
651,paraphrased,11,97,8.818181818181818,44.329896907216494,7.216494845360824,3.0927835051546393,5,27,4,10,4.926307403936271,3,0,0,0,10,0,1,0.09090909090909091,6.0
652,original,10,151,15.1,36.423841059602644,11.920529801324504,11.920529801324504,3,40,1,7,12.264635761589407,5,0,6,5,1,0,1,0.1,10.785714285714286
652,paraphrased,24,194,8.083333333333334,33.50515463917525,11.855670103092782,11.855670103092782,4,53,2,5,6.2475429553264625,6,0,2,3,0,0,1,0.041666666666666664,5.382352941176471
653,original,23,242,10.521739130434783,46.28099173553719,4.958677685950414,13.636363636363635,3,91,3,6,8.449381961911605,5,2,4,1,0,0,1,0.043478260869565216,7.242424242424242
653,paraphrased,30,264,8.8,39.77272727272727,12.878787878787879,11.363636363636363,3,88,1,8,4.878181818181819,5,1,4,1,0,1,1,0.03333333333333333,6.2
654,original,10,113,11.3,39.823008849557525,13.274336283185843,7.079646017699115,4,37,2,8,8.346725663716814,3,0,2,4,2,0,1,0.1,7.785714285714286
654,paraphrased,9,108,12.0,40.74074074074074,15.74074074074074,6.481481481481481,4,37,1,8,10.39888888888889,4,1,3,1,0,0,1,0.1111111111111111,7.923076923076923
655,original,14,160,11.428571428571429,39.375,13.750000000000002,9.375,3,48,1,5,14.379285714285718,1,1,5,3,1,2,1,0.07142857142857142,6.4
655,paraphrased,20,148,7.4,35.13513513513514,13.513513513513514,9.45945945945946,3,40,1,5,9.223513513513513,1,1,4,1,1,0,1,0.05,4.896551724137931
656,original,16,369,23.0625,35.230352303523034,14.092140921409213,9.48509485094851,3,96,6,11,16.702225609756102,7,5,7,22,6,1,1,0.0625,9.736842105263158
656,paraphrased,23,264,11.478260869565217,35.60606060606061,14.393939393939394,10.227272727272728,3,73,3,7,9.780948616600792,1,0,2,4,1,1,1,0.043478260869565216,6.564102564102564
657,original,10,117,11.7,43.58974358974359,14.529914529914532,7.6923076923076925,3,37,2,6,14.16769230769231,3,0,3,3,0,1,1,0.1,7.933333333333334
657,paraphrased,10,114,11.4,36.84210526315789,14.912280701754385,7.894736842105263,4,31,1,5,11.699473684210528,1,0,2,3,0,0,1,0.1,8.071428571428571
658,original,19,179,9.421052631578947,35.19553072625698,13.40782122905028,11.731843575418994,3,52,1,10,10.378626874448692,4,1,9,3,1,1,1,0.05263157894736842,6.357142857142857
658,paraphrased,19,176,9.263157894736842,30.681818181818183,14.772727272727273,9.659090909090908,3,43,2,6,5.746124401913875,3,0,3,2,3,1,1,0.05263157894736842,4.742857142857143
659,original,13,212,16.307692307692307,36.79245283018868,16.037735849056602,8.962264150943396,2,61,0,9,12.929883889695212,15,0,13,3,1,2,1,0.07692307692307693,10.55
659,paraphrased,14,180,12.857142857142858,31.666666666666664,13.88888888888889,7.222222222222221,4,44,2,7,7.4519047619047605,9,0,4,2,0,0,1,0.07142857142857142,8.95
660,original,11,138,12.545454545454545,38.405797101449274,15.217391304347828,9.420289855072465,3,44,1,9,11.256640316205537,4,0,2,2,1,4,1,0.09090909090909091,8.117647058823529
660,paraphrased,17,136,8.0,35.294117647058826,16.911764705882355,5.147058823529411,2,39,0,7,9.101176470588236,3,0,3,4,1,1,1,0.058823529411764705,5.375
661,original,10,79,7.9,36.708860759493675,18.9873417721519,16.455696202531644,2,25,0,7,10.901772151898736,3,4,1,2,1,1,1,0.1,5.266666666666667
661,paraphrased,7,81,11.571428571428571,34.5679012345679,16.049382716049383,20.98765432098765,2,25,0,6,12.803121693121692,3,0,1,1,1,1,1,0.14285714285714285,7.0
662,original,15,209,13.933333333333334,40.19138755980861,13.875598086124402,12.918660287081341,2,75,0,7,14.446523125996809,4,2,10,7,2,2,1,0.06666666666666667,6.933333333333334
662,paraphrased,5,113,22.6,39.823008849557525,8.849557522123893,10.619469026548673,2,40,0,8,15.111769911504425,1,1,2,3,1,0,1,0.2,8.153846153846153
663,original,11,102,9.272727272727273,39.21568627450981,19.607843137254903,8.823529411764707,3,28,4,6,12.434598930481283,6,0,5,7,2,0,1,0.09090909090909091,6.866666666666666
663,paraphrased,11,107,9.727272727272727,34.57943925233645,20.5607476635514,5.607476635514018,3,28,1,4,10.78391673746814,3,0,4,3,0,0,1,0.09090909090909091,6.3125
664,original,13,151,11.615384615384615,30.4635761589404,17.880794701986755,6.622516556291391,3,37,2,7,9.743520122261845,4,0,3,6,2,1,1,0.07692307692307693,7.090909090909091
664,paraphrased,21,191,9.095238095238095,27.748691099476442,16.230366492146597,8.37696335078534,3,44,1,8,6.989032660184492,2,1,3,6,3,1,1,0.047619047619047616,5.741935483870968
665,original,11,133,12.090909090909092,42.857142857142854,10.526315789473683,13.533834586466165,3,46,2,7,13.508086124401917,1,0,3,6,1,4,1,0.09090909090909091,8.25
665,paraphrased,14,142,10.142857142857142,33.098591549295776,15.492957746478872,9.859154929577464,2,44,0,6,10.48142857142857,1,0,2,3,4,2,1,0.07142857142857142,6.454545454545454
666,original,11,133,12.090909090909092,42.10526315789473,14.285714285714285,12.030075187969924,3,41,1,8,14.392296650717704,4,0,0,12,2,0,1,0.09090909090909091,9.5
666,paraphrased,12,117,9.75,41.88034188034188,11.965811965811966,9.401709401709402,2,37,0,7,11.75679487179487,1,0,0,0,2,0,1,0.08333333333333333,6.647058823529412
667,original,10,150,15.0,42.66666666666667,12.666666666666668,9.333333333333334,3,43,3,6,14.030000000000001,3,0,3,4,1,2,1,0.1,8.588235294117647
667,paraphrased,17,158,9.294117647058824,30.37974683544304,17.088607594936708,6.962025316455696,3,42,1,5,7.558324646314226,1,1,5,1,0,0,1,0.058823529411764705,6.166666666666667
668,original,13,224,17.23076923076923,40.625,13.392857142857142,11.160714285714286,3,71,4,10,16.275384615384613,14,0,7,3,4,5,1,0.07692307692307693,11.1
668,paraphrased,17,149,8.764705882352942,33.557046979865774,12.080536912751679,9.395973154362416,2,41,0,5,8.07288985392815,1,0,4,1,0,0,1,0.058823529411764705,6.2272727272727275
669,original,19,172,9.052631578947368,37.2093023255814,13.953488372093023,11.627906976744185,3,48,3,6,13.550269277845779,3,1,7,7,1,2,1,0.05263157894736842,5.0588235294117645
669,paraphrased,19,158,8.31578947368421,32.278481012658226,14.556962025316455,12.025316455696203,2,42,0,6,11.96029980013325,2,0,3,5,1,0,1,0.05263157894736842,4.222222222222222
670,original,9,109,12.11111111111111,51.37614678899083,10.091743119266056,7.339449541284404,4,33,7,6,10.348124362895003,2,0,2,4,1,1,1,0.1111111111111111,7.846153846153846
670,paraphrased,8,103,12.875,41.74757281553398,15.53398058252427,6.796116504854369,3,29,5,5,9.115461165048544,1,1,3,2,0,0,1,0.125,6.333333333333333
671,original,12,161,13.416666666666666,40.37267080745342,11.180124223602485,11.180124223602485,3,49,3,9,12.248768115942031,3,0,9,4,4,2,1,0.08333333333333333,9.411764705882353
671,paraphrased,9,130,14.444444444444445,34.61538461538461,13.076923076923078,9.230769230769232,4,35,2,7,10.564529914529913,1,0,1,2,2,0,1,0.1111111111111111,8.6
672,original,13,131,10.076923076923077,44.274809160305345,16.030534351145036,8.396946564885496,4,40,3,7,12.275942454492071,2,0,1,2,1,2,1,0.07692307692307693,5.4
672,paraphrased,13,138,10.615384615384615,37.68115942028986,18.84057971014493,6.521739130434782,3,39,1,5,11.143779264214047,0,0,3,3,0,0,1,0.07692307692307693,6.136363636363637
673,original,11,136,12.363636363636363,29.411764705882355,19.852941176470587,7.352941176470589,3,29,3,7,13.630053475935828,7,0,4,9,0,0,1,0.09090909090909091,7.052631578947368
673,paraphrased,12,128,10.666666666666666,26.5625,21.09375,7.03125,3,25,3,5,7.790208333333332,2,0,6,2,0,0,1,0.08333333333333333,6.823529411764706
674,original,10,68,6.8,45.588235294117645,19.11764705882353,8.823529411764707,2,22,0,7,13.380588235294116,3,0,2,2,1,0,1,0.1,4.25
